"incito incitare incitavi incitatus"	"incitō incitāre incitāvī incitātus"	"to urge on, torment"	"to enrage; urge on; inspire; arouse; torment, plague"	"2.1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#incito"	"1532"
"interrogo interrogare interrogavi interrogatus"	"interrogō interrogāre interrogāvī interrogātus"	"to inquire, ask of"	"to inquire, ask of"	"1.12"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#interrogo"	"1532"
"fruor frui fructus sum"	"fruor fruī frūctus sum"	"to enjoy"	"to enjoy (proceeds/socially/sexually), profit by, delight in (w/abl.)"	"1.15"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#fruor"	"1532"
"intendo intendere intendi intentus"	"intendō intendere intendī intentus"	"to stretch, strain"	"to hold out; stretch, strain, exert"	"1.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#intendo"	"1532"
"praesertim"	"praesertim"	"especially"	"especially; particularly"	"2.2"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#praesertim"	"1532"
"familiaris familiare"	"familiāris familiāre"	"domestic, intimate"	"domestic, of family; intimate"	"2.7"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#familiaris"	"1532"
"gremium gremi(i) n."	"gremium gremi(ī) n."	"lap, bosom"	"lap, bosom"	"2.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#gremium"	"1532"
"scopulus –i m."	"scopulus –ī m."	"projecting ledge of rock; high cliff or rock"	"a projecting ledge of rock; a high cliff or rock; crag; ledge, reef; detached rock, fragment of rock"	"2.12"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#scopulus"	"1532"
"avus avi m."	"avus avī m."	"grandfather"	"grandfather; forefather, ancestor"	"2.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#avus"	"1532"
"monumentum monumenti n."	"monumentum monumentī n."	"memorial, monument"	"reminder; memorial, monument, tomb; record, literary work, history, book"	"2.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#monumentum"	"1532"
"finio finire finivi finitus"	"fīnīō fīnīre fīnīvī fīnītus"	"to finish, limit"	"to finish, limit"	"2.6"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#finio"	"1532"
"tempto temptare temptavi temptatus"	"temptō temptāre temptāvī temptātus"	"to try"	"to test, try; urge; worry; bribe"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#tempto"	"1562"
"dimico dimicare dimicavi dimicatus"	"dīmicō dīmicāre dīmicāvī dīmicātus"	"to struggle, fight"	"to struggle, fight"	"2.11"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#dimico"	"1562"
"dissimulo dissimulare dissimulavi dissimulatus"	"dissimulō dissimulāre dissimulāvī dissimulātus"	"to conceal, dissemble"	"to conceal, dissemble, disguise, hide; ignore"	"2.12"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#dissimulo"	"1562"
"libenter"	"libenter"	"willingly"	"willingly; gladly, with pleasure"	"2.4"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#libenter"	"1562"
"ni"	"nī"	"if...not; unless"	"if ...  not; unless [quid ni? => why not?]"	"2.2"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#nī"	"1562"
"haurio haurire hausi hastus"	"hauriō haurīre hausī hastus"	"to drain, drink, swallow"	"to drain, drink, swallow"	"2.12"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#haurio"	"1562"
"stella stellae f."	"stēlla stēllae f."	"star"	"star"	"2.13"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#stella"	"1584"
"sperno spernere sprevi spretum"	"spernō spernere sprēvī sprētum"	"to reject"	"to reject, spurn"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#sperno"	"1584"
"uro urere ussi ustum"	"ūrō ūrere ussī ustum"	"to burn"	"to burn"	"2.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#uro"	"1584"
"clam"	"clam"	"secretly"	"secretly, in secret, unknown to; privately; covertly; by fraud"	"2.3"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#clam"	"1584"
"palam"	"palam"	"openly"	"openly, publicly; plainly"	"2.3"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#palam"	"1584"
"frequens"	"frequēns"	"often"	"crowded; numerous, full, frequented, populous; repeated, frequent, constant; frequens senatus: a senate with adequate attendance, a quorate senate"	"2.4"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#frequēns"	"1584"
"astrum astri n."	"astrum astrī n."	"star"	"star, constellation"	"2.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#astrum"	"1584"
"digitus digiti m."	"digitus digitī m."	"finger"	"finger"	"2.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#digitus"	"1584"
"acutus –a –um"	"acūtus –a –um"	"sharp, piercing"	"sharp, piercing"	"2.5"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#acutus"	"1584"
"sinister –a –um"	"sinister –a –um"	"left"	"left, improper,adverse; inauspicious"	"2.2"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#sinister"	"1584"
"origo –inis f."	"orīgō –inis f."	"origin"	"origin, source; birth, family; race; ancestry"	"2.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#origo"	"1608"
"pulso pulsare pulsavi pulsatus"	"pulsō pulsāre pulsāvī pulsātus"	"to hit"	"to hit, beat"	"2.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#pulso"	"1608"
"laetor laetari laetatus sum"	"laetor laetārī laetātus sum"	"to rejoice, be glad"	"to be glad/joyful/delighted; rejoice; be fond (of), delight in; flourish (on/in)"	"2.6"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#laetor"	"1608"
"cesso cessare cessavi cessatus"	"cessō cessāre cessāvī cessātus"	"to cease"	"to cease, be idle; hold back, lay off, delay; rest; be free of"	"2.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#cesso"	"1608"
"disciplina disciplinae f."	"disciplīna disciplīnae f."	"instruction, learning, discipline"	"teaching, instruction, education; training; discipline; method, science, study"	"1.12"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#disciplina"	"1608"
"plerumque"	"plērumque"	"generally"	"generally, commonly; mostly, for the most part; often, frequently"	"2.13"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#plērumque"	"1608"
"damnum damni n."	"damnum damnī n."	"damage, injury"	"damage, injury"	"2.13"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#damnum"	"1608"
"intersum –esse –fui"	"intersum –esse –fuī"	"to be between, be present"	"to be/lie between, be in the midst; be present; take part in; be different"	"1.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#intersum"	"1608"
"gradus gradus m."	"gradus gradūs m."	"step; position"	"step; position"	"1.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#gradus"	"1608"
"comperio comperire comperi compertus"	"comperiō comperīre comperī compertus"	"to find out"	"to learn, discover, find (by investigation); verify, know for certain; find guilty"	"2.12"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#comperio"	"1608"
"molior moliri molitus"	"mōlior mōlīrī mōlītus"	"to work at, devise"	"to work at, devise"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#molior"	"1608"
"aequo aequare aequavi aequatus"	"aequō aequāre aequāvī aequātus"	"to make level, equalize"	"to make level, equalize"	"2.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#aequo"	"1632"
"sollicito sollicitare sollicitavi sollicitatus"	"sollicitō sollicitāre sollicitāvī sollicitātus"	"to stir up"	"to disturb, worry; stir up, arouse, agitate, incite"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#sollicito"	"1632"
"quatio quatere quassi quassum"	"quatiō quatere quassī quassum"	"to shake"	"to shake"	"2.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#quatio"	"1632"
"eligo eligere elegi electus"	"ēligō ēligere ēlēgī ēlēctus"	"to pick out, select"	"to pick out, select"	"2.13"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#eligo"	"1632"
"interdum"	"interdum"	"sometimes"	"sometimes, now and then"	"2.11"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#interdum"	"1632"
"furtum furti n."	"fūrtum fūrtī n."	"theft"	"theft; trick, deception; stolen article"	"2.2"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#furtum"	"1632"
"ingratus –a –um"	"ingrātus –a –um"	"unpleasant"	"unpleasant, displeasing; ungrateful, displeased"	"2.6"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#ingratus"	"1632"
"consulatus consulatus m."	"cōnsulātus cōnsulātūs m."	"consulship"	"consulship"	"2.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#consulatus"	"1632"
"fulgeo fulgere fulsi"	"fulgeō fulgēre fulsī"	"to shine"	"to shine"	"2.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#fulgeo"	"1661"
"confiteor confiteri confessus sum"	"cōnfiteor cōnfitērī cōnfessus sum"	"to confess"	"to confess, admit"	"2.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#confiteor"	"1661"
"fraus fraudis f."	"fraus fraudis f."	"fraud"	"fraud; trickery, deceit; imposition, offense, crime; delusion"	"2.12"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fraus"	"1661"
"misericordia misericordiae f."	"misericordia misericordiae f."	"pity, mercy"	"pity, sympathy; compassion, mercy; pathos"	"2.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#misericordia"	"1661"
"vicinus –a –um"	"vīcīnus –a –um"	"neighboring"	"neighboring, near"	"2.10"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#vicinus"	"1661"
"totidem"	"totidem"	"just as many"	"just as many"	"2.2"	"1"	"Pronoun"	"Logeion"	"http://logeion.uchicago.edu/index.html#totidem"	"1661"
"fors fortis f."	"fōrs fōrtis f."	"chance, luck"	"chance, luck"	"2.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fors"	"1695"
"error erroris m."	"error errōris m."	"wandering, error"	"wandering, error, mistake"	"1.15"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#error"	"1695"
"ruina ruinae f."	"ruīna ruīnae f."	"collapse"	"fall; catastrophe; collapse (of a building), destruction"	"2.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#ruina"	"1695"
"nitor niti nixus sum"	"nītor nītī nīxus sum"	"to press/lean upon"	"to press/lean upon; struggle; advance; depend on (with abl.); strive, labor"	"2.5"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#nitor"	"1695"
"dirigo or derigo –ere –rexi –rectus"	"dīrigō or dērigō –ere –rēxī –rēctus"	"to lay straight"	"to lay straight, bring into a definite line; to aim, direct (> de and rego); (of an army) form a battle line"	"2.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#dirigo"	"1695"
"proficio proficere profeci profectum"	"prōficiō prōficere prōfēcī prōfectum"	"to advance"	"to advance, be of use"	"2.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#proficio"	"1695"
"propterea"	"proptereā"	"therefore"	"therefore, for this reason [propterea quod => because]"	"2.9"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#proptereā"	"1695"
"aliquot"	"aliquot"	"some, several (undeclinable)"	"some, several; a few; not many; a number (of); more than one"	"2.8"	"1"	"Number"	"Logeion"	"http://logeion.uchicago.edu/index.html#aliquot"	"1695"
"nefas n."	"nefās n."	"divinely forbidden (undeclinable)"	"(what is divinely) forbidden; sacrilege"	"1.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#nefas"	"1695"
"egeo egere egui"	"egeō egēre eguī"	"to want, need"	"to need (+ gen./abl.), lack, want; require, be without"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#egeo"	"1728"
"sapiens –ntis m."	"sapiēns –ntis m."	"wise man"	"wise man"	"2.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#sapiens"	"1728"
"materia materiae f."	"māteria māteriae f."	"material"	"wood (building material), lumber, timber; woody branch/growth/part of tree; material, matter, substance; food/fuel; breeding stock; topic, subject matter; means, occasion, condition effecting action; latent ability/potential"	"2.13"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#materia"	"1728"
"vigilia vigiliae f."	"vigilia vigiliae f."	"vigilance"	"nightwatch, vigilance"	"2.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#vigilia"	"1728"
"reprehendo reprehendere reprehendi reprehensus"	"reprehendō reprehendere reprehendī reprehēnsus"	"to seize"	"to hold back, seize, catch; blame"	"2.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#reprehendo"	"1728"
"lacesso lacessere lacessivi lacessitus"	"lacēssō lacēssere lacēssīvī lacēssītus"	"to provoke"	"to provoke, irritate"	"2.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#lacesso"	"1728"
"utrum"	"utrum"	"introduces the first question of a double direction question or Indirect Question"	"introduces the first question of a double direction question or Indirect Question"	"1.15"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#utrum"	"1728"
"caelestis caeleste"	"caelestis caeleste"	"from heaven"	"from/of heaven"	"2.13"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#caelestis"	"1728"
"sepulcrum sepulcri n."	"sepulcrum sepulcrī n."	"tomb, grave"	"place of burial, tomb, grave"	"1.15"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#sepulcrum"	"1728"
"obeo obire obii/obivi obitum"	"obeō obīre obiī/obīvī obitum"	"to go to, visit, survey"	"to go to, meet, die; visit (so as to watch); survey"	"2.6"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#obeo"	"1728"
"faveo favere favi fauturus"	"faveō favēre fāvī fautūrus"	"to favor"	"to favor, be devoted to; show partiality, support someone enthusiastically"	"2.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#faveo"	"1765"
"floreo florere florui"	"flōreō flōrēre flōruī"	"to bloom"	"to flourish, blossom, be prosperous; be in one's prime"	"2.12"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#floreo"	"1765"
"turbo turbinis f."	"turbō turbinis f."	"whirlwind"	"whirlpool, whirlwind"	"2.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#turbo"	"1765"
"caterva –ae f."	"caterva –ae f."	"crime, sin"	"a crowd, throng"	"2.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#caterva"	"1765"
"contumelia contumeliae f."	"contumēlia contumēliae f."	"insult"	"insult"	"2.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#contumelia"	"1765"
"patefacio patefacere patefeci patefactum"	"patefaciō patefacere patefēcī patefactum"	"to reveal"	"to reveal"	"2.11"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#patefacio"	"1765"
"utinam"	"utinam"	"introduces an Optative subjunctive"	"introduces an Optative subjunctive"	"2.9"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#utinam"	"1765"
"intereo interire interivi/interii interiturus"	"intereō interīre interīvī/interiī interitūrus"	"to perish"	"to perish, die; be ruined; cease"	"2.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#intereo"	"1765"
"maturus –a –um"	"mātūrus –a –um"	"mature"	"early, speedy; ripe; mature, mellow; timely, seasonable"	"2.11"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#maturus"	"1765"
"continuus –a –um"	"continuus –a –um"	"connected"	"incessant, unremitting; constantly repeating/recurring; successive, next in line; continuous, connected, hanging together; uninterrupted; indivisible; lasting"	"2.2"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#continuus"	"1765"
"nefarius nefaria nefarium"	"nefārius nefāria nefārium"	"impious, abominable"	"wicked, evil, offending moral law; criminal, abominable; horrible/vile/foul; impious; nefarious; execrable; heinous; abandoned"	"2.4"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#nefarius"	"1765"
"uter utra utrum"	"uter utra utrum"	"either which (of two)"	"either, which (of two)"	"2.14"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#uter"	"1765"
"horreo horrere horrui"	"horreō horrēre horruī"	"to dread"	"to dread, shrink from, shudder at; stand on end, bristle; have rough appearance"	"2.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#horreo"	"1799"
"libet (libere) libuit libitum est"	"libet (libēre) libuit libitum est"	"it pleases, is pleasing (impersonal)"	"it pleases, is pleasing, is agreeable"	"1.15"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#libet"	"1799"
"senectus senectutis f."	"senectūs senectūtis f."	"old age"	"old age; extreme age; senility; old men; gray hairs; shed snake skin"	"2.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#senectus"	"1799"
"fugo fugare fugavi fugatus"	"fugō fugāre fugāvī fugātus"	"to put to flight"	"to put to flight, rout"	"1.6"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#fugo"	"1799"
"occulto occultare occultavi occultatus"	"occultō occultāre occultāvī occultātus"	"to hide; conceal"	"to hide; conceal"	"2.12"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#occulto"	"1799"
"scientia scientiae f."	"scientia scientiae f."	"knowledge"	"knowledge, science; skill"	"1.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#scientia"	"1799"
"everto evertere everti eversus"	"ēvertō ēvertere ēvertī ēversus"	"to overturn, overthrow"	"to overturn, overthrow"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#everto"	"1799"
"illuc"	"illūc"	"there"	"there, thither"	"2.1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#illūc"	"1799"
"illustris illustre"	"illūstris illūstre"	"bright"	"bright, shining, brilliant; clear, lucid; illustrious, distinguished, famous"	"2.7"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#illustris"	"1799"
"nex necis f."	"nex necis f."	"killing, murder"	"killing, murder"	"2.12"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#nex"	"1831"
"adverto advertere adverti adversum"	"advertō advertere advertī adversum"	"to turn towards"	"to turn towards"	"2.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adverto"	"1831"
"mitis mite"	"mītis mīte"	"mild; ripe"	"mild, gentle, ripe"	"2.9"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#mitis"	"1831"
"gener generi m."	"gener generī m."	"son–in–law"	"son–in–law"	"2.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#gener"	"1831"
"argumentum –i n."	"argūmentum –ī n."	"proof, evidence, argument"	"proof, evidence, argument"	"2.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#argumentum"	"1831"
"edo esse edi esus"	"edō ēsse ēdī ēsus"	"to eat"	"to eat/consume/devour; eat away (fire/water/disease); destroy; spend money on food"	"2.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#edo"	"1831"
"severus –a –um"	"sevērus –a –um"	"serious"	"stern, strict, severe; grave, austere; weighty, serious; unadorned, plain"	"2.1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#severus"	"1831"
"etenim"	"etenim"	"and indeed"	"and indeed; for in fact"	"2.8"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#etenim"	"1831"
"foveo fovere fovi fotus"	"foveō fovēre fōvī fōtus"	"to warm; favor"	"to warm, keep warm; favor, cherish, maintain, foster"	"2.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#foveo"	"1859"
"pudet pudere puduit/puditum est"	"pudet pudēre puduit/puditum est"	"to makes ashamed"	"to it makes (one) ashamed"	"2.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#pudet"	"1859"
"paenitet paenitere paenituit"	"paenitet paenitēre paenituit"	"to it causes to regret"	"to it causes (one) to repent or regret"	"2.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#paenitet"	"1859"
"levo levare levavi levatus"	"levō levāre levāvī levātus"	"to raise; make light"	"to lift/raise/hold up; support; erect, set up; lift off, remove (load); comfort; undo, take off; release, rid; free from (worry/expense); refresh/restore; lighten, lessen, relieve; reduce in force/potency; bring down (cost/prices); alleviate"	"2.1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#levo"	"1859"
"commemoro commemorare commemoravi commemoratus"	"commemorō commemorāre commemorāvī commemorātus"	"to recollect"	"to recall (to self/other); keep in mind, remember; mention/relate; place on record"	"2.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#commemoro"	"1859"
"patientia patientiae f."	"patientia patientiae f."	"endurance"	"patience, tolerance, endurance"	"2.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#patientia"	"1859"
"appeto appetere appetivi appetitus"	"appetō appetere appetīvī appetītus"	"to make for, grasp"	"to seek/grasp after, desire; assail; strive eagerly/long for; approach, near"	"2.1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#appeto"	"1859"
"ulciscor ulcisci ultus sum"	"ulcīscor ulcīscī ultus sum"	"to avenge"	"to avenge"	"2.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#ulciscor"	"1859"
"forsitan"	"forsitan"	"perhaps"	"perhaps, possibly; it may be"	"2.13"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#forsitan"	"1859"
"agrestis agrestis agreste"	"agrestis agrestis agreste"	"rural, rustic"	"rural, rustic"	"2.9"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#agrestis"	"1859"
"fretum freti n."	"fretum fretī n."	"straight, channel"	"straight, channel"	"2.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fretum"	"1859"
"flagitium flagiti(i) n."	"flāgitium flāgiti(ī) n."	"scandal"	"shame, disgrace; scandal, shameful act, outrage, disgraceful thing; scoundrel"	"2.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#flagitium"	"1859"
"repentinus –a –um"	"repentīnus –a –um"	"sudden"	"sudden, hasty; unexpected"	"2.12"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#repentinus"	"1859"
"assiduus –a –um"	"assiduus –a –um"	"established, steady"	"established, steady"	"2.6"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#assiduus"	"1859"
"foedus –a –um"	"foedus –a –um"	"foul"	"foul"	"2.10"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#foedus"	"1859"
"neuter neutra neutrum"	"neuter neutra neutrum"	"neither"	"neither (of two)"	"2.14"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#neuter"	"1859"
"cliens clientis m."	"cliēns clientis m."	"client (of a patron), dependent"	"client (of a patron), dependent"	"2.2"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#cliens"	"1903"
"volucris volucris m. or f."	"volucris volucris m. or f."	"bird"	"bird"	"2.13"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#volucris"	"1903"
"pestis pestis f."	"pestis pestis f."	"plague"	"plague, disaster"	"2.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#pestis"	"1903"
"commendo commendare commendavi commendatus"	"commendō commendāre commendāvī commendātus"	"to entrust, recommend, approve"	"to entrust, give in trust; commit; recommend, commend to; point out, designate"	"2.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#commendo"	"1903"
"nudo nudare nudavi nudatus"	"nūdō nūdāre nūdāvī nūdātus"	"to bare, strip"	"to bare, uncover, strip"	"2.6"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#nudo"	"1903"
"despicio –ere –spexi –spectum"	"dēspiciō –ere –spēxī –spectum"	"to look down upon, despise"	"to look down upon, despise"	"2.6"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#despicio"	"1903"
"prae"	"prae"	"before (+ abl.), in the face of, in view of"	"before, in front of; in the face of; in view of (verging on because); forward [prae sequor => go on before]"	"2.6"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#prae"	"1903"
"fore = futurum esse forem fores foret forent = essem esses esset essent"	"fore = futūrum esse forem forēs foret forent = essem essēs esset essent"	"to be, exist"	"to be, exist"	"2.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fore"	"1903"
"stipendium stipendi(i) n."	"stīpendium stīpendi(ī) n."	"tax"	"pay, tax"	"2.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#stipendium"	"1903"
"adorior adoriri adortus sum"	"adorior adorīrī adortus sum"	"to attack; attempt"	"to assail, assault, attack, rise against (military/political/plague); accost, address, improperly influence; undertake, try, attempt, come to grips; begin, set to work"	"2.6"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adorior"	"1903"
"crus –uris n."	"crūs –ūris n."	"shin, leg"	"shin, leg"	"2.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#crus"	"1939"
"benevolentia benevolentiae f."	"benevolentia benevolentiae f."	"goodwill"	"goodwill, benevolence"	"2.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#benevolentia"	"1939"
"incedo incedere incessi incessus"	"incēdō incēdere incessī incessus"	"to go, happen; proceed; walk (in a stately manner)"	"to go, happen; proceed; walk (in a stately manner)"	"2.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#incedo"	"1939"
"edico edicere edixi edictus"	"ēdīcō ēdīcere ēdīxī ēdictus"	"to make known, proclaim"	"to make known, proclaim"	"2.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#edico"	"1939"
"lenis –e"	"lēnis –e"	"gentle, kind, mild"	"gentle, kind, mild"	"2.5"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#lenis"	"1939"
"vehemens"	"vehemēns"	"violent"	"violent, severe, vehement; emphatic, vigorous, lively"	"2.5"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#vehemēns"	"1939"
